Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
May 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kunbiehi CHPS,,,23,,,,,,,,,,,,,,,,,,,,,1,,6,,
May 2010,Kperisi CHPS,,,62,,,1,,,,,,,,,,,,,6,,,2,,22,,15,,
May 2010,Kambali Health Center,,,139,,,,,2,,,,,,,,,,,15,,,,,33,,74,3,
May 2010,Wa Urban Health Center,45,0,389,,,,,,,,,,2,21,,,1,,10,4,,,,124,,121,8,
May 2010,Dondoli CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Charingu Health Center,,,60,,,1,,1,,,,,,,,,1,,6,,3,,,6,,5,2,
May 2010,Charia Health Center,5,0,35,,,4,,,,,,,1,,,,2,,3,,,,,30,,66,9,
May 2010,Piisi (wa) CHPS,,,20,,,,,,,,,,,,,,,,6,,,,,7,,,4,
May 2010,Adolescent Health Center,,,25,,,,,,,,,,,2,,,,,,,,,,125,,291,,
May 2010,Wa Market Clinic,,,143,,,,,,,,,,,7,,,,,6,,,,,68,25,160,,
May 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Busa Health Center,12,0,89,,,1,,,,,,,8,,,,,,,,1,,,21,,23,,
May 2010,Bamahu CHPS,,,17,,,,,,,,,,,,,,,,,,,,,4,,3,,
May 2010,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,53,,42,,
May 2010,Nakore CHPS,,,56,,,,,,,,,,,,,,6,,,,7,,,18,,15,1,
May 2010,Gbegru CHPS,1,0,5,,,,,1,,,,,,,,,,,,,,2,,,,6,2,
May 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Upper West Regional Hospital,242,2,369,34,,24,,,,,,,15,16,,,106,,3,,48,22,,17,,25,29,
May 2010,Bamahu Health Center,,,40,,,,,,,,,,,,,,1,,6,,,,,11,,8,2,
May 2010,Kpongu CHPS,,,16,,,,,,,,,,,,,,,,1,,,,,12,,13,2,
May 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Konta North Clinic,,,45,,,,,,,,,,,,,,,,3,,,,,19,,55,,
May 2010,Boli CHPS,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Tampalipaani CHPS,,,7,,,,,,,,,,,,,,,,,,,,,12,,16,,
May 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Dobile North CHPS,,,38,,,,,,,,,,,,,,,,12,,,,,35,,36,7,
June 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Jonga CHPS,1,0,10,,,,,,,,,,,1,,,,,5,,,,,8,,12,,
June 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Kunbiehi CHPS,,,14,,,,,1,,,,,,,,,,,1,,,,,4,,5,1,
June 2010,Kperisi CHPS,,,60,,,,,,,,,,,,,,,,6,,,,,27,,32,,
June 2010,Kambali Health Center,,,162,,,,,,,,805,,,,,,,,20,,,,,61,,95,,
June 2010,Wa Urban Health Center,31,0,309,,,2,,2,,,,,5,34,,,2,,14,,,,,68,,211,18,
June 2010,Dondoli CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Charingu Health Center,,,51,,,,,2,,,,,1,,,,,,5,,2,6,,14,,,1,
June 2010,Charia Health Center,6,0,44,,,,,1,,,,,3,1,,,1,,2,,,1,,30,,78,,
June 2010,Piisi (wa) CHPS,,,26,,,,,,,,,,,,,,,,,,,,,,,8,7,
June 2010,Adolescent Health Center,,,30,,,,,,,,,,,9,,,,,5,,,,,141,,361,,
June 2010,Wa Market Clinic,,,137,,,,,,,,,,,7,,,,,7,,,,,149,64,310,17,
June 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Busa Health Center,6,0,96,,,1,,,,,,,4,,,,1,,4,3,1,,,40,,22,,
June 2010,Bamahu CHPS,,,22,,,,,,,,,,,,,,,,3,,,1,,4,,6,,
June 2010,Good Sheperd Maternity Home,9,0,70,,,,,,,,,,,,,,,,,,,,,60,,83,,
June 2010,Nakore CHPS,,,44,,,,,,,,,,,,,,2,,,,,,,29,,34,,
June 2010,Gbegru CHPS,,,4,,,,,,,,,,3,1,,,,,,,,2,,,,7,2,
June 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Upper West Regional Hospital,232,0,497,32,,,,,,,,,13,17,,,84,,,,58,28,,20,,80,53,
June 2010,Bamahu Health Center,,,41,,,,,,,,1,,,,,,1,,4,,,,,4,,6,,
June 2010,Kpongu CHPS,,,20,,,,,,,,,,,,,,,,3,,,,,32,,32,1,
June 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Konta North Clinic,,,52,,,,,,,,,,,,,,,,,,,,,22,,65,,
June 2010,Boli CHPS,,,39,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Tampalipaani CHPS,,,6,,,,,,,,,,,,,,,,,,,,,4,,12,,
June 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2010,Dobile North CHPS,,,44,,,,,,,,,,,2,,,,,3,,,,,19,4,77,,
July 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Jonga CHPS,1,0,9,,,,,,,,,,,,,,1,,1,,,,,7,,10,,
July 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Kunbiehi CHPS,,,18,,,,,,,,,,,,,,,,,,,,,,,12,,
July 2010,Kperisi CHPS,,,53,,,,,,,,,,,,,,,,4,,,,,10,,58,,
July 2010,Kambali Health Center,,,167,,,,,,,,,,,,,,,,21,,,,,34,,165,2,
July 2010,Wa Urban Health Center,39,0,293,,,1,,5,,,,,,,,,,,,,,,,562,,211,4,
July 2010,Dondoli CHPS,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Charingu Health Center,,,53,,,,,1,,,,,1,,,,,,4,,,,,4,,9,3,
July 2010,Charia Health Center,8,0,48,,,2,,,,,,,1,1,,,1,,,,3,4,,8,,61,8,
July 2010,Piisi (wa) CHPS,,,13,,,,,,,,,,,,,,,,7,,,,,9,,,5,
July 2010,Adolescent Health Center,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Wa Market Clinic,,,179,,,,,,,,,,,,,,,,,,,,,88,,405,5,
July 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Busa Health Center,7,0,73,,,2,,1,,,,,9,,,,1,,,,,,,14,,13,,
July 2010,Bamahu CHPS,,,9,,,,,,,,,,,,,,,,1,,,,,2,,19,,
July 2010,Good Sheperd Maternity Home,8,0,73,,,1,,,,,,,,,,,,,,,,,,46,,120,,
July 2010,Nakore CHPS,,,53,,,,,,,,,,,,,,3,,1,,,,,13,,43,,
July 2010,Gbegru CHPS,2,0,4,,,,,,,,,,3,1,,,2,,,,,2,,,,13,,
July 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Upper West Regional Hospital,201,2,639,21,,23,,,,,,,26,20,,,73,,4,,12,31,,2,,40,14,
July 2010,Bamahu Health Center,,,43,,,,,,,,,,,,,,,,8,,,,,12,,18,,
July 2010,Kpongu CHPS,,,14,,,,,,,,,,,,,,,,,,,,,19,,56,7,
July 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Konta North Clinic,,,55,,,,,,,,,,,,,,,,4,,,,,9,,72,,
July 2010,Boli CHPS,,,32,,,,,,,,,,1,,9,,,,,,,,,2,,,,
July 2010,Tampalipaani CHPS,,,7,,,,,,,,,,,,,,,,,,,,,6,,16,,
July 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2010,Dobile North CHPS,,,55,,,4,,,,,,,,5,,,,,5,,,1,,14,2,96,,
August 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Jonga CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,12,1,
August 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Kunbiehi CHPS,,,15,,,,,2,,,,,,,,,,,,,,,,1,,,2,
August 2010,Kperisi CHPS,,,357,,,1,,,,1,,,,,,,,,5,,,,,9,,36,,
August 2010,Kambali Health Center,,,209,,,,,1,,,,,,,,,,,19,,,1,,77,,202,,
August 2010,Wa Urban Health Center,29,0,301,,,3,,2,,,,,10,23,,,,,10,,,,,36,,152,6,
August 2010,Dondoli CHPS,,,25,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Charingu Health Center,1,0,63,,,,,1,,,,,1,,,,,,2,,1,1,,3,1,4,3,
August 2010,Charia Health Center,7,0,44,,,3,,,,,,,3,2,,,2,,1,,2,4,,7,,66,11,
August 2010,Piisi (wa) CHPS,,,18,,,,,,,,,,,,,,,,5,,,,,6,,33,,
August 2010,Adolescent Health Center,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Wa Market Clinic,,,124,,,,,6,,,,,,9,,,,,13,,,,,58,,412,13,
August 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Busa Health Center,13,0,76,,,1,,,,1,,,3,,,1,,,3,,,1,,13,2,36,,
August 2010,Bamahu CHPS,,,8,,,,,,,,,,,,,,,,2,,,,,,,,,
August 2010,Good Sheperd Maternity Home,9,0,74,,,1,,1,,,,,,,,,,,8,,,,,31,,48,,
August 2010,Nakore CHPS,,,44,,,,,,,,,,,1,,,,,,,,,,8,,42,1,
August 2010,Gbegru CHPS,,,4,,,,,,,,,,,,,,2,,,,,1,,,,10,1,
August 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Upper West Regional Hospital,236,0,614,33,,12,,2,,,,,17,26,,,81,,1,,16,29,1,,,43,14,
August 2010,Bamahu Health Center,,,43,,,,,,,,,,,,,,1,,3,,,,,4,,32,2,
August 2010,Kpongu CHPS,,,13,,,,,,,,,,,,,,,,2,,,,,6,,23,4,
August 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Konta North Clinic,,,40,,,,,,,,,,,,,,,,5,,,,,10,,,,
August 2010,Boli CHPS,,,,,,,,,,,,,3,,,,,,,,,,,1,,1,,
August 2010,Tampalipaani CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,26,,
August 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2010,Dobile North CHPS,,,38,,,1,,3,,,,,1,2,,,3,,4,63,,,,10,3,102,3,
September 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Jonga CHPS,,,16,,,,,,,,,,,1,,,,,,,,,,2,,6,,
September 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Kunbiehi CHPS,,,11,,,1,,,,,,3,,,,,,,,,,,,1,,,1,
September 2010,Kperisi CHPS,,,52,,,4,,,,,,,,,,,3,,15,,,,,,,50,,
September 2010,Kambali Health Center,,,175,,,,,,,,,,,,,,7,,38,,,,,73,,137,,
September 2010,Wa Urban Health Center,47,0,264,,,5,,,,,,,3,13,,,1,,17,,,2,,18,,149,13,
September 2010,Dondoli CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Charingu Health Center,1,0,52,,,1,,,,1,1,,1,,,,,,5,,1,,,5,,12,4,
September 2010,Charia Health Center,3,0,46,,,1,,,,,,,,,,,1,,,,,8,,4,,59,,
September 2010,Piisi (wa) CHPS,,,15,,,,,,,,,,,,,,,,6,,,,,2,,12,,
September 2010,Adolescent Health Center,,,10,,,,,,,,,,,,,,,,,,,,,33,,205,,
September 2010,Wa Market Clinic,,,,,,,,,,,,,,1,,,,,12,,,,,176,,281,10,
September 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Busa Health Center,17,0,58,,,,,,,,,,2,,,,,,4,,,3,,24,,52,,
September 2010,Bamahu CHPS,,,7,,,,,,,,,,,,,,,,4,,,,,2,,3,1,
September 2010,Good Sheperd Maternity Home,6,0,49,,,,,,,,,,,,,,,,8,,,,,34,,81,,
September 2010,Nakore CHPS,,,35,,,,,,,,,,,,,,,,,,,,,12,,41,1,
September 2010,Gbegru CHPS,,,3,,,1,,,,,,,,,,,,,1,,,2,,1,,5,,
September 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Upper West Regional Hospital,343,3,492,42,,39,,,,,,,,,,,,,,,,,,,,,,
September 2010,Bamahu Health Center,,,37,,,,,,,,,,,,,,,,4,,1,,,2,,18,,
September 2010,Kpongu CHPS,,,19,,,,,,,,,,,,,,,,1,11,,,,2,,26,1,
September 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Konta North Clinic,,,42,,,,,,,,,,,,,,,,3,,,,,18,,61,1,
September 2010,Boli CHPS,,,33,,,,,,,,,,,,,,,,,,,,,2,,3,,
September 2010,Tampalipaani CHPS,,,3,,,,,,,,,,,,,,,,,,,,,1,,15,,
September 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2010,Dobile North CHPS,,,66,,,3,,,,,,,,4,,,1,,2,,,,,14,9,,,
October 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Jonga CHPS,,,17,,,,,,,,19,,,,,,,,,,,,,2,,2,,
October 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Kunbiehi CHPS,,,16,,,,,,,,,,,,,,,,,,,,,2,,10,,
October 2010,Kperisi CHPS,,,53,,,1,,1,,,,,,,,,,,6,,,,,8,,39,,
October 2010,Kambali Health Center,,,185,,,,,1,,,,,,,,,5,,18,,,,,110,,220,,
October 2010,Wa Urban Health Center,42,0,267,,,3,,,,,,,5,32,,,,,12,,,,,46,,201,3,
October 2010,Dondoli CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Charingu Health Center,,,56,,,,,,,,,,2,,,,,,2,,,,,5,2,12,,
October 2010,Charia Health Center,8,0,52,,,,,1,,,,,5,1,,,1,,3,,1,2,,18,,177,6,
October 2010,Piisi (wa) CHPS,,,12,,,,,,,,,,,,,,,,3,,,,,4,,,,
October 2010,Adolescent Health Center,,,19,,,,,,,,,,,5,,,,,,,,,,47,,143,4,
October 2010,Wa Market Clinic,,,132,,,,,,,,,,,23,,,,,3,,,,,73,,370,23,
October 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Busa Health Center,8,0,45,,,3,,,,,,,2,,,,1,4,3,,,,,25,,60,,
October 2010,Bamahu CHPS,,,3,,,,,,,,,,1,,,,,,3,,,,,1,,7,,
October 2010,Good Sheperd Maternity Home,11,0,48,,,1,,1,,,,,,,,,,,10,,,,,42,,109,2,
October 2010,Nakore CHPS,,,34,,,,,,,,,,,,,,1,,,,,,,26,,77,1,
October 2010,Gbegru CHPS,1,0,4,,,,,,,,,,,,,,,,2,,,2,,,,7,,
October 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Upper West Regional Hospital,348,0,409,50,,27,,,,,,,27,21,,,140,,5,,19,2,,22,,50,21,
October 2010,Bamahu Health Center,,,29,,,,,,,,,,4,,,,3,,14,,,,,10,,18,,
October 2010,Kpongu CHPS,,,15,,,,,,,,,,,,,,,,3,,,,,,,20,3,
October 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Konta North Clinic,,,39,,,,,,,,,,,,,,,,1,,,,,6,,106,,
October 2010,Boli CHPS,,,19,,,,,,,,,,,,,,,,,,,,,6,,11,,
October 2010,Tampalipaani CHPS,,,6,,,,,,,,,,,,,,,,,,,,,3,,23,29,
October 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2010,Dobile North CHPS,,,60,,,,,3,,2,,,,3,,,3,,4,,,1,,14,,97,9,
November 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Jonga CHPS,,,12,,,,,,,,,,,,,,,,1,,,,,,,4,,
November 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Kunbiehi CHPS,,,11,,,,,,,,,,1,,,,,,,,,,,2,,,,
November 2010,Kperisi CHPS,,,58,,,,,,,,,,,,,,,,17,,,,,6,,39,,
November 2010,Kambali Health Center,,,176,,,,,,,,,,,2,,,,,10,,,,,28,,147,,
November 2010,Wa Urban Health Center,41,0,268,,,,,1,,,,,5,,,,7,,6,,,1,,17,,99,5,
November 2010,Dondoli CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Charingu Health Center,4,0,44,,,,,,,,,,,,,,,,1,,1,,,2,,11,1,
November 2010,Charia Health Center,1,0,45,,,1,,2,,,,,2,,,,,,5,,4,,,24,,120,9,
November 2010,Piisi (wa) CHPS,,,13,,,,,,,,,,,,,,,,4,,,,,4,,10,,
November 2010,Adolescent Health Center,,,27,,,,,,,,,,,16,,,1,,7,,,,,74,,400,8,
November 2010,Wa Market Clinic,,,86,,,,,,,,,,,18,,,,,11,,,,,84,,314,16,
November 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Busa Health Center,15,0,48,,,1,,,,,,,2,,,,2,,,,,,,24,,48,2,
November 2010,Bamahu CHPS,,,7,,,,,,,,,,,,,,,,,,,,,3,,,1,
November 2010,Good Sheperd Maternity Home,13,0,58,,,,,,,,,,,,,,,,6,,,,,60,,118,2,
November 2010,Nakore CHPS,,,37,,,,,,,,,126,,1,,,,,2,,,,,24,,45,,
November 2010,Gbegru CHPS,,,4,,,,,,,,,,1,,,,,,2,,,,,,,11,,
November 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Upper West Regional Hospital,252,0,439,34,,,,,,,,,25,21,,,162,,8,,20,30,,19,2,21,24,
November 2010,Bamahu Health Center,1,0,20,,,,,,,,,,,,,,1,,16,,,,,19,,34,,
November 2010,Kpongu CHPS,,,15,,,,,,,,,,,,,,1,,,,,,,4,,6,,
November 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Konta North Clinic,,,40,,,,,,,,,,,,,,1,,,,,,,22,,133,,
November 2010,Boli CHPS,,,20,,,,,,,,,,,,,,,,,,,,,6,,9,,
November 2010,Tampalipaani CHPS,,,3,,,,,,,,,,,,,,,,,,,,,3,,5,,
November 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Dobile North CHPS,,,35,,,,,,,,,,3,3,,,5,,4,,,,,19,,89,2,
December 2010,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Jonga CHPS,,,22,,,1,,,,,,,,,,,1,,1,,,,,4,,4,,
December 2010,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Wa SHS Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Sing CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Yibile CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Kunbiehi CHPS,,,15,,,,,,,,,,,,,,,,1,,,,,3,,,,
December 2010,Kperisi CHPS,,,55,,,,,,,,,,,,,,,,8,,,,,7,,30,,
December 2010,Kambali Health Center,,,185,,,,,,,,,,,3,,,,,26,,,,,68,,276,,
December 2010,Wa Urban Health Center,17,0,266,,,2,,1,,,,,,14,,,3,,8,,,,,22,,157,,
December 2010,Dondoli CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Charingu Health Center,,,39,,,,,1,,,,,,,,,,,,,,,,5,,40,4,
December 2010,Charia Health Center,8,0,47,,,1,,,,,,193,2,3,,,5,,7,,,4,,25,,157,,
December 2010,Piisi (wa) CHPS,,,13,,,,,,,,49,,2,,,,,,3,,,,,3,,,,
December 2010,Adolescent Health Center,,,19,,,,,,,,10,,,8,,,2,,6,,,,,49,,332,11,
December 2010,Wa Market Clinic,,,147,,,,,,,,,,,21,,,,,,,,,,81,,237,11,
December 2010,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Busa Health Center,10,0,58,,,4,,,,,,,1,,,,3,,3,,,,,23,,67,,
December 2010,Bamahu CHPS,,,19,,,,,,,,,,1,,,,,,3,,,,,3,,10,,
December 2010,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,4,,5,,,,,33,,63,,
December 2010,Nakore CHPS,,,49,,,,,,,,,,,4,,,1,,,,,,,15,,56,,
December 2010,Gbegru CHPS,1,0,3,,,1,,,,,,,1,,,,,,,,,,,1,,5,,
December 2010,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Upper West Regional Hospital,228,2,352,28,,23,,,,,,,25,70,,,81,,50,,20,26,,13,1,66,10,
December 2010,Bamahu Health Center,,,41,,,,,,,,,,,,,,2,,9,,,,,5,,24,,
December 2010,Kpongu CHPS,,,12,,,,,,,,,,,,,,1,,,,,,,7,,11,,
December 2010,Biihee CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Konta North Clinic,,,44,,,,,,,,,,,,,,,,9,,,,,21,,96,,
December 2010,Boli CHPS,,,26,,,,,,,,,,,,,,,,1,,,,,,,13,,
December 2010,Tampalipaani CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Dobile North CHPS,,,46,,,,,,,,,,,4,,,,,8,,,,,13,,120,,
