Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
June 2013,Kuncheni CHPS,,,17,,,,,,,,1,,,,,,,,,,,,,1,,6,1,
June 2013,Chapuri CHPS,1,0,13,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Tuggo Health Centre,3,0,51,,,,,,1,1,,,,,,,,,,,,,,9,,25,,
June 2013,Kogri CHPS,,,12,,,,,1,,,,,,,,,,,,,,,,2,,5,,
June 2013,Guoripuo CHPS,,,7,,,,,,,,,,1,,,,,,,,,,,2,,4,,
June 2013,Degri CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,,,
July 2013,Tizza Health centre,,,37,,,,,,,,6,9,,7,,,1,,1,,,1,,18,,62,,
July 2013,Tampaala CHPS,1,0,20,,,,,,,,,,,,,,,,1,,1,,,8,,20,3,
July 2013,Yagha Health Centre,4,0,38,,,3,,1,,,,,2,,,,,,3,,1,6,,,,18,7,
July 2013,Ullo Health Centre,5,0,22,,,3,,14,1,1,,,,,,,4,,1,,1,3,,18,,39,10,
July 2013,Tamapuo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,3,,2,,
July 2013,Sabuli Health Centre,8,0,40,,,4,,,4,,43,29,,,,,1,,3,,1,,,35,,58,22,
July 2013,Jirapa Urban Health Center,,,12,,,,,,,,,,4,1,,,,1,,,3,,,22,,76,,
July 2013,Saawie CHPS,1,0,12,,,,,2,,,,,,,,,,,1,,,,,8,,16,8,
July 2013,Duori Health Centre,3,0,12,,,,,,,,,,2,,,,2,,,,,4,,25,,43,8,
July 2013,Ulkpong CHPS,,,21,,,,,,,,,,,,,,,,1,,,,,1,,15,7,
July 2013,Gbare CHPS,,,25,,,3,,,,,,,,,,,1,,2,,,,,,,5,,
July 2013,Nambeg CHPS,,,10,,,1,,1,,,,,,,,,,,,,,,,2,,4,6,
July 2013,Somboro CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Ping CHPS,,,9,,,,,,,,,,,,,,,,,,,,,5,,7,3,
July 2013,Sigri CHPS,1,0,31,,,,,,,,,,,,,,,,,,,,,9,,25,,
July 2013,St. Joseph's Hospital,120,0,378,14,,,,,,,,23,31,117,,,23,,2,,17,16,,25,6,137,,
July 2013,Kuncheni CHPS,,,16,,,,,,,,,,,,,,,,,,,,,1,,8,1,
July 2013,Chapuri CHPS,,,12,,,1,,,,,,,,,,,,,,,,,,,,,,
July 2013,Tuggo Health Centre,5,0,49,,,5,,,2,,,,,,,,1,,2,,,,,,,6,,
July 2013,Kogri CHPS,,,6,,,,,,,,,,,,,,,,,,,,,3,,3,1,
July 2013,Guoripuo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,,,
July 2013,Degri CHPS,1,0,4,,,,,,,,,,,,,,,,,,,,,1,,2,,
August 2013,Tizza Health centre,,,15,,,,,,,,22,5,1,3,,,,,,,,,,46,,139,,
August 2013,Tampaala CHPS,,,12,,,,,,,,,,,,,,,,1,,,,,5,,23,1,
August 2013,Yagha Health Centre,5,0,37,,,3,,2,,,,,2,,,,5,,,,2,2,,,,31,11,
August 2013,Ullo Health Centre,3,0,13,,,2,,15,,1,,,,,,,8,,7,,,7,,10,,78,,
August 2013,Tamapuo CHPS,,,4,,,2,,,,,,,,,,,,,,,,,,2,,1,,
August 2013,Sabuli Health Centre,9,0,49,,,,,,2,,141,3,,,,,3,,,,,1,,36,,83,22,
August 2013,Jirapa Urban Health Center,,,16,,,,,,,,,,7,2,,,,15,,,,,,61,,149,,
August 2013,Saawie CHPS,,,11,,,,,,,,,,,,,,,,1,,,,,6,,13,,
August 2013,Duori Health Centre,4,0,10,,,2,,,2,,,,,,,,,,,,1,2,,29,,56,6,
August 2013,Ulkpong CHPS,,,13,,,,,,,,,,,,,,1,,,,,1,,,,39,,
August 2013,Gbare CHPS,,,15,,,6,,,,,,,,,,,1,,2,,,,,,,8,,
August 2013,Nambeg CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,1,4,
August 2013,Somboro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,6,,7,,
August 2013,Ping CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,12,,
August 2013,Sigri CHPS,2,0,37,,,,,,,,,,,,,,,,,,,,,5,,25,,
August 2013,St. Joseph's Hospital,101,0,245,14,24,,18,,,65,,263,75,144,,,25,22,10,4,14,20,,50,9,573,,
August 2013,Kuncheni CHPS,,,12,,,,,,,,,,,,,,,,,,,,,6,,16,,
August 2013,Chapuri CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Tuggo Health Centre,,,36,,,5,,,3,1,,,1,,,,,,,,,,,9,,46,,
August 2013,Kogri CHPS,,,9,,,,,,,,,,,,,,1,,2,,,,,4,,9,,
August 2013,Guoripuo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,2,,
August 2013,Degri CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Tizza Health centre,2,0,12,,,,,,,,5,9,1,2,,,,,,,,1,,21,,161,,
September 2013,Tampaala CHPS,,,18,,,,,,,,,,,,,,,,,,,,,1,,37,,
September 2013,Yagha Health Centre,8,0,38,,,2,,,,,,,5,,,,,,9,,,3,,,,91,,
September 2013,Ullo Health Centre,8,0,19,,,3,,6,,1,,,,2,,,5,,1,1,,1,,7,,130,,
September 2013,Tamapuo CHPS,,,6,,,2,,,2,,,,,,,,,,,,,,,,,,,
September 2013,Sabuli Health Centre,7,0,35,,,2,,2,2,,120,86,2,,,,1,,7,,,1,,36,,285,41,
September 2013,Jirapa Urban Health Center,,,12,,,,,,,,,,1,2,,,,25,,,,,,2,,292,,
September 2013,Saawie CHPS,1,0,10,,,,,1,,,,,,,,,,,,,,,,,,17,,
September 2013,Duori Health Centre,2,0,8,,,,,,2,2,,,4,2,,,,,,,,,,11,,206,4,
September 2013,Ulkpong CHPS,,,15,,,,,,,,,,,,,,1,,1,,,,,3,,55,5,
September 2013,Gbare CHPS,,,22,,,,,,,,,,,,,,1,,2,,,,,,,13,,
September 2013,Nambeg CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,3,,
September 2013,Somboro CHPS,,,,,,,,,,,,,,,,,,,,,,,,2,,14,,
September 2013,Ping CHPS,,,16,,,,,,,,,,,,,,1,,,,,,,3,,6,,
September 2013,Sigri CHPS,1,0,32,,,,,,,,,,,,,,,,,,,,,1,,10,,
September 2013,St. Joseph's Hospital,179,0,420,17,7,,24,2,,,281,524,61,106,,,16,1,3,,10,14,,204,1,915,,
September 2013,Kuncheni CHPS,1,0,9,,1,1,,,,,,,,,,,,,,,,,,2,,9,,
September 2013,Chapuri CHPS,,,18,,,,,3,,,,,,,,,2,,2,,,,,8,,33,6,
September 2013,Tuggo Health Centre,7,0,44,,,,,,,,,,4,6,,,3,,1,,,,,35,,103,,
September 2013,Kogri CHPS,,,9,,,,,,,,,,5,,,,,,1,,,,,2,,7,1,
September 2013,Guoripuo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Degri CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
October 2013,Tizza Health centre,6,0,20,,,,,,,,9,1,,,,,,,,,,,,3,,39,,
October 2013,Tampaala CHPS,,,9,,,,,,,,,,,,,,,,,,,,,3,,9,,
October 2013,Yagha Health Centre,6,0,33,,,,,1,,,,,,,,,17,,,,,,,,,118,,
October 2013,Ullo Health Centre,3,0,16,,,,,,,,,,,,,,5,,1,,,1,,,,57,,
October 2013,Tamapuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Sabuli Health Centre,6,0,28,,,3,,,3,,,109,,2,,,3,,1,,,2,,29,,186,12,
October 2013,Jirapa Urban Health Center,,,10,,,,,,,,,,,,,,,,,,,,,31,,,,
October 2013,Saawie CHPS,1,0,5,,,1,,,,1,,,,,,3,,,11,,,,,1,,,,
October 2013,Duori Health Centre,7,0,9,,,,,,,,,,,,,,,,1,,,,,12,,24,,
October 2013,Ulkpong CHPS,,,19,,,,,,,,,,,,,,2,,2,,,,,,,30,,
October 2013,Gbare CHPS,1,0,33,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Nambeg CHPS,,,16,,,,,,,,,,,,,,,,,,,,,2,,11,,
October 2013,Somboro CHPS,,,2,,,,,,,,,,,,,,,,,,,,,1,,18,,
October 2013,Ping CHPS,,,18,,,,,,,,,,,,,,2,,,,,,,1,,5,,
October 2013,Sigri CHPS,,,42,,,,,,,,,,,,,,,,,,,,,4,,17,,
October 2013,St. Joseph's Hospital,220,0,408,27,12,,18,,3,,434,682,71,140,,1,51,2,,,5,11,,116,,766,,
October 2013,Kuncheni CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,1,,
October 2013,Chapuri CHPS,,,12,,,,,,2,,,2,,,,,,,,,,,,12,,50,10,
October 2013,Tuggo Health Centre,2,0,40,,,,,,,,1,1,36,2,,,2,1,,,,1,,15,,17,3,
October 2013,Kogri CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,10,,
October 2013,Guoripuo CHPS,,,7,,,,,,,,,,,,,,2,,,,,,,2,,2,,
October 2013,Degri CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
November 2013,Tizza Health centre,2,0,32,,,,,14,5,,4,,,3,,,1,,1,,,,,40,,70,1,
November 2013,Tampaala CHPS,,,15,,,,,,,,,,,,,,,,,,,,,1,,9,,
November 2013,Yagha Health Centre,8,0,25,,,3,,,,,2,,,,,,,,13,,,2,,,,43,,
November 2013,Ullo Health Centre,5,0,27,,,2,,12,,3,1,,1,1,,,4,,1,,,1,,16,,57,,
November 2013,Tamapuo CHPS,4,0,10,,,2,,,2,,,,,,,,,,,,,,,,,,,
November 2013,Sabuli Health Centre,2,0,25,,,4,,,4,,,,,,,,,,1,,,,,25,,106,,
November 2013,Jirapa Urban Health Center,,,10,,,,,,,,,,9,1,,,,14,,,,,,29,,151,,
November 2013,Saawie CHPS,,,7,,,,,,,,,,,,,,1,,,,,,,2,,8,,
November 2013,Duori Health Centre,1,0,10,,,,,,,,,,3,1,,,,,,,,,,33,,53,1,
November 2013,Ulkpong CHPS,,,35,,,,,,,,,,,,,,1,,,,,,,9,,9,,
November 2013,Gbare CHPS,1,0,36,,,,,,,,,,,,,,,,,,,,,,,6,,
November 2013,Nambeg CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,2,,
November 2013,Somboro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,2,,
November 2013,Ping CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,7,,
November 2013,Sigri CHPS,,,42,,,,,,,,,,,,,,,,,,,,,7,,32,,
November 2013,St. Joseph's Hospital,135,0,387,16,,3,,,,,,109,108,133,,,46,10,5,1,13,11,1,,12,368,,
November 2013,Kuncheni CHPS,,,11,,,,,,,,,,,,,,,,,,,,,1,,6,,
November 2013,Chapuri CHPS,,,17,,,,,,,,,,,,,,1,,,,,,,4,,18,,
November 2013,Tuggo Health Centre,2,0,37,,,,,,,,,,1,1,,,,,,,,,,12,,31,,
November 2013,Kogri CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,7,,
November 2013,Guoripuo CHPS,,,8,,,,,,,,,,,,,,,,1,,,,,2,,1,,
November 2013,Degri CHPS,3,0,7,,,,,,,,,,,,,,,,,,,,,5,,4,,
December 2013,Tizza Health centre,4,0,31,,,,,,,,,5,2,,,,1,,,,,,,40,,66,5,
December 2013,Tampaala CHPS,,,13,,,,,,,,,,,,,,,,,,,,,4,,21,,
December 2013,Yagha Health Centre,7,0,21,,,,,,,,,,1,1,,,,,8,,,,,,,31,,
December 2013,Ullo Health Centre,3,0,22,,,3,,6,,1,1,,2,1,,,2,,5,,,,,8,,47,,
December 2013,Tamapuo CHPS,,,12,,,,,,,,,,1,,,,,,,,,1,,,,4,,
December 2013,Sabuli Health Centre,1,0,41,,,2,,4,6,,,,,,,,,,1,,,,,8,,41,1,
December 2013,Jirapa Urban Health Center,,,9,,,,,,,,,,6,1,,,3,6,1,,,,,29,,103,,
December 2013,Saawie CHPS,,,4,,,,,,,,,,,,,,3,,,,,,,,,17,,
December 2013,Duori Health Centre,3,0,21,,1,1,,,,,,,6,,,,,,,,,,,,,47,,
December 2013,Ulkpong CHPS,,,17,,,,,6,,,,,,,,,,,1,,,,,3,,21,,
December 2013,Gbare CHPS,,,17,,,1,,,,,,,,,,,,,,,,,,,,,,
December 2013,Nambeg CHPS,,,15,,,,,,,,,,,,,,,,,,,,,3,,5,,
December 2013,Somboro CHPS,,,5,,,,,,,,,,,,,,,,,,,,,2,,3,,
December 2013,Ping CHPS,,,14,,,,,,,,,,,,,,,,1,,,1,,,,2,,
December 2013,Sigri CHPS,,,34,,,,,,,3,,,,,,,,,,,,,,7,,29,,
December 2013,St. Joseph's Hospital,109,0,464,14,7,2,13,4,,,,93,74,148,,4,23,7,,,7,13,1,46,8,382,,
December 2013,Kuncheni CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,6,,
December 2013,Chapuri CHPS,,,10,,,,,,,,,,4,,,,,,3,,,,,8,,67,7,
December 2013,Tuggo Health Centre,1,0,40,,,,,,,,,,,,,,,,,,,,,13,,37,,
December 2013,Kogri CHPS,,,14,,,,,,,,,,,,,,,,,,,,,1,,1,,
December 2013,Guoripuo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,,,
December 2013,Degri CHPS,,,2,,,,,,,,,,,,,,,,,,,,,3,,,,
January 2014,Tizza Health centre,3,0,43,,,2,,,,,,,,,,,,,,,,,,62,,82,1,
January 2014,Tampaala CHPS,,,12,,,,,,,,,,,,,,,,,,,,,4,,31,,
January 2014,Yagha Health Centre,5,0,42,,,,,,,,,,,,,,19,,,,,,,,,49,,
January 2014,Ullo Health Centre,14,0,25,,,,,,,,,,1,,,,4,,2,,,,,11,,38,,
January 2014,Tamapuo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,1,,,,
January 2014,Sabuli Health Centre,6,0,52,,,,,,,,,,,,,,,,1,,,,,7,,,18,
January 2014,Jirapa Urban Health Center,,,15,,,,,,,,,,1,,,,,,,,,,,22,,78,,
January 2014,Saawie CHPS,,,6,,,,,1,,,,,,,,,2,,,,,,,4,,24,,
January 2014,Duori Health Centre,5,0,19,,,,,,,,,,,,,,,,1,,1,,,33,,,,
January 2014,Ulkpong CHPS,,,25,,,,,,,,,,,1,,,1,,,,,,,2,,17,7,
January 2014,Gbare CHPS,,,42,,,,,,,,,,,,,,1,,,,,,,,,10,,
January 2014,Nambeg CHPS,1,0,17,,,,,,,,,,,,,,,,,,,,,2,,1,2,
January 2014,Somboro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
January 2014,Ping CHPS,,,20,,,1,,,,,,,,,,,,,,,,,,7,,,,
January 2014,Sigri CHPS,2,0,29,,,,,,,2,,,,,,,,,,,,,,2,,,,
January 2014,St. Joseph's Hospital,116,0,553,10,4,7,12,,,,,100,30,240,,,9,,1,1,1,,4,64,,,,
January 2014,Kuncheni CHPS,,,18,,,,,,,,,,,,,,,,,,,,,3,,,1,
January 2014,Chapuri CHPS,,,13,,,,,,,,,,,,,,1,,5,,,,,23,,79,14,
January 2014,Tuggo Health Centre,1,0,46,,,1,,,1,,,,,2,,,,,1,,,,,11,,,,
January 2014,Kogri CHPS,,,8,,,,,,,,,,,,,,,,,,,,,3,,6,,
January 2014,Guoripuo CHPS,,,6,,,,,,,,,,,,,,,,1,,,,,2,,14,,
January 2014,Degri CHPS,,,1,,,,,,,,,,,,,,,,,,,,,,,7,,
February 2014,Tizza Health centre,2,0,27,,,,,,,,1,2,,,,,,,,,,,,14,,23,,
February 2014,Tampaala CHPS,,,18,,,,,,,,,,,,,,,,,,,,,2,,4,,
February 2014,Yagha Health Centre,3,0,33,,,,,,,,,,4,,,,,,4,,,,,,,21,,
February 2014,Ullo Health Centre,10,0,18,,,3,,13,1,4,,1,,,,,1,,7,,,,,23,,49,27,
February 2014,Tamapuo CHPS,2,0,10,,,,,,,,,,1,,,,,,,,,,,1,,,,
February 2014,Sabuli Health Centre,9,0,50,,,,,,,,,,,,,,4,,3,,,,,31,,81,21,
February 2014,Jirapa Urban Health Center,,,9,,,,,,,,,,1,2,,,,1,,,,,,25,,25,,
February 2014,Saawie CHPS,,,13,,,,,1,,,,,,,,,1,,,,,,,3,,14,,
February 2014,Duori Health Centre,2,0,10,,,1,,,,,,,1,,,,2,,4,,,,,30,,80,15,
February 2014,Ulkpong CHPS,,,16,,,,,,,,,,,,,,1,,2,,,,,6,,17,7,
February 2014,Gbare CHPS,2,0,31,,,8,,,,,,,,,,,,,,,,,,,,,,
February 2014,Nambeg CHPS,,,14,,,,,,,,,,,,,,,,,,,,,1,,,3,
February 2014,Somboro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,4,,,1,
February 2014,Ping CHPS,,,18,,,,,,,,,,,,,,,,,,,,,2,,1,,
February 2014,Sigri CHPS,1,0,20,,,,,,,,,,,,,,,,,,,,,2,,2,,
February 2014,St. Joseph's Hospital,115,0,531,17,5,,9,,,,293,,34,184,,,32,1,1,,,,2,100,2,415,,
February 2014,Kuncheni CHPS,,,18,,,,,,1,,,,,,,,,,,,,,,5,,6,2,
February 2014,Chapuri CHPS,,,12,,,,,,,,,,,,,,,,,,,,,37,,52,9,
February 2014,Tuggo Health Centre,2,0,80,,,,,,,,,,3,3,,,,,,,,,,17,,53,,
February 2014,Kogri CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,6,,
February 2014,Guoripuo CHPS,,,15,,,,,,,,,,,,,,1,,,,,,,3,,3,,
February 2014,Degri CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,1,,
March 2014,Tizza Health centre,9,0,43,,,4,,9,,,11,,,,,,2,,,,,,,16,,46,1,
March 2014,Tampaala CHPS,,,22,,,1,,,,,,,,,,,,,,,,,,3,,16,,
March 2014,Yagha Health Centre,10,0,48,,,,,2,,,,,1,2,,,5,,5,,,,,18,,25,,
March 2014,Ullo Health Centre,11,0,23,,,1,,6,2,,,3,,1,,,2,,4,,1,,,13,,37,16,
March 2014,Tamapuo CHPS,,,9,,,1,,,1,,,,,,,,,,1,,,,,,,6,,
March 2014,Sabuli Health Centre,11,0,49,,,2,,,2,,,30,,4,,,1,,5,,1,,,21,,70,18,
March 2014,Jirapa Urban Health Center,,,14,,,,,,,,,,,2,,,,10,,,,,,26,,79,,
March 2014,Saawie CHPS,,,15,,,,,2,,,,,,,,,1,,1,,,,,10,,,,
March 2014,Duori Health Centre,5,0,15,,,1,,,1,,,,,,,,1,,,,,,,23,,63,4,
March 2014,Ulkpong CHPS,6,0,17,,,,,,,,,2,,,,,1,,,,,,,2,,23,4,
March 2014,Gbare CHPS,,,27,,,,,,,,,,,,,,,,,,,,,,,2,,
March 2014,Nambeg CHPS,3,0,18,,,,,,,,,,,,,,,,,,,,,3,,5,,
March 2014,Somboro CHPS,,,5,,,,,,,,,2,,,,,,,,,,,,,,1,,
March 2014,Ping CHPS,1,0,15,,,,,1,,,,,,,,,,,,,,,,1,,5,,
March 2014,Sigri CHPS,,,32,,,,,,,1,,,,,,,,,,,,,,1,,12,3,
March 2014,St. Joseph's Hospital,140,2,479,15,2,2,4,3,,,63,,30,213,2,,25,25,,,11,,,61,,296,,
March 2014,Kuncheni CHPS,1,0,17,,,,,,,,,,,,,,,,,,,,,2,,11,3,
March 2014,Chapuri CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,13,2,
March 2014,Tuggo Health Centre,1,0,72,,,,,,,,,,,3,,,,,,,,,,13,,34,,
March 2014,Kogri CHPS,,,14,,,,,,,,,,,,,,,,,,,,,1,,6,,
March 2014,Guoripuo CHPS,,,11,,,,,,,,,,,,,,,,,,,,,2,,8,,
March 2014,Degri CHPS,,,6,,,,,,1,,,,,,,,,,1,,,,,1,,4,,
April 2014,Tizza Health centre,7,0,39,,,1,,6,,,,,,,,,,,,,,,,7,,11,1,
April 2014,Tampaala CHPS,,,20,,,,,,,,,,,,,,,,,,,,,4,,10,,
April 2014,Yagha Health Centre,6,0,36,,,,,,,,,,,,,,,,1,,,,,18,,25,,
April 2014,Ullo Health Centre,12,0,20,,,6,,,,1,1,,,,,,1,,2,,,,,10,,31,,
April 2014,Tamapuo CHPS,5,0,9,,,,,,,,,,,,,,,,,,,,,1,,4,,
April 2014,Sabuli Health Centre,6,0,66,,,3,,,4,,,26,,3,,,,,2,,,,,23,,53,28,
April 2014,Jirapa Urban Health Center,,,11,,,,,,,,,,15,3,,,,15,,,,,,64,,83,,
April 2014,Saawie CHPS,,,12,,,,,,,,,,,,,,,,,,,,,4,,1,36,
April 2014,Duori Health Centre,5,0,16,,,1,,,,,,,4,,1,,1,,2,,,,,35,,50,9,
April 2014,Ulkpong CHPS,3,0,17,,,,,6,,,2,,,,,,3,,,,1,,,4,,14,,
April 2014,Gbare CHPS,,,23,,,,,,,,,,,,,,,,,,,,,2,,4,,
April 2014,Nambeg CHPS,,,12,,,,,,,,,,,,,,,,,,,,,6,,1,3,
April 2014,Somboro CHPS,,,5,,,,,,,,,,,,,,,,,,,,,3,,1,,
April 2014,Ping CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,4,5,
April 2014,Sigri CHPS,1,0,26,,,,,,,,,,,,,,,,,,,,,2,,,,
April 2014,St. Joseph's Hospital,150,0,430,15,,,,,,,31,,37,163,,,20,26,9,,15,,3,97,9,235,,
April 2014,Kuncheni CHPS,1,0,17,,,,,,,,,,1,,,,,,,,,,,,,3,,
April 2014,Chapuri CHPS,,,7,,,,,,,,,,1,,,,1,,3,,,,,19,,18,1,
April 2014,Tuggo Health Centre,5,0,75,,,,,,,,,,4,,,,2,1,5,,,,,25,,15,,
April 2014,Kogri CHPS,,,12,,,,,1,,,,,,,,,,,1,,,,,8,,9,,
April 2014,Guoripuo CHPS,,,10,,,,,,,,,,,,,,1,,,,,,,6,,6,,
April 2014,Degri CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,9,1,
May 2014,Tizza Health centre,9,0,17,,,3,,,,,,,,,,,,,4,,,,,23,,33,,
May 2014,Tampaala CHPS,,,17,,,,,,,,,,,,,,,,,,,,,4,,17,,
May 2014,Yagha Health Centre,12,0,40,,,1,,,,,,,2,,,,2,,6,,2,,,,,43,,
May 2014,Ullo Health Centre,21,0,20,,,,,,,,,,15,,,,6,,3,,,,,13,,24,2,
May 2014,Tamapuo CHPS,2,0,7,,,1,,,1,,,,1,,,,,,,,,,,,,4,,
May 2014,Sabuli Health Centre,13,0,43,,,7,,,6,,,,,,,,4,,5,,,,,27,,62,5,
May 2014,Jirapa Urban Health Center,,,10,,,,,,,,,,5,,,,1,19,,,,,,51,,62,,
May 2014,Saawie CHPS,,,9,,,1,,2,,,,,,1,,,4,,,,,,,13,,23,,
May 2014,Duori Health Centre,5,0,14,,,3,,,3,,,,,,,,2,,,,,,,40,,42,7,
May 2014,Ulkpong CHPS,8,0,19,,,,,,,,,,,,,,1,,1,,,,,2,,12,,
May 2014,Gbare CHPS,1,0,23,,,3,,,,,,,,,,,,,,,,,,,,3,,
May 2014,Nambeg CHPS,2,0,18,,,,,,,,,,,,,,,,,,,,,7,,9,,
May 2014,Somboro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,1,,
May 2014,Ping CHPS,,,12,,,,,,,,,,,,,,,,,,,,,1,,,,
May 2014,Sigri CHPS,1,0,16,,,,,2,,,,,,,,,,,,,,,,2,,14,,
May 2014,St. Joseph's Hospital,162,0,398,12,,,,,,,107,,65,125,2,,39,43,3,3,13,,,72,23,298,,
May 2014,Kuncheni CHPS,,,11,,,,,3,,2,,,,,,,,,,,,,,2,,9,6,
May 2014,Chapuri CHPS,,,10,,,,,,,,,,,,,,,,11,2,,,,36,,31,6,
May 2014,Tuggo Health Centre,4,0,61,,,,,,,,,,1,8,,,3,2,,,,,,23,,26,7,
May 2014,Kogri CHPS,,,11,,,,,1,,,,,,,,,,,1,,,,,4,,,5,
May 2014,Guoripuo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,12,,9,,
May 2014,Degri CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,1,,
June 2014,Tizza Health centre,,,37,,,,,18,3,,,,,,,,,,3,,,,,37,,29,3,
June 2014,Tampaala CHPS,,,12,,,,,,,,,,,,,,,,,,,,,1,,9,,
June 2014,Yagha Health Centre,11,0,31,,,1,,1,,,,,2,,,,2,1,1,,1,,,65,,42,,
June 2014,Ullo Health Centre,9,0,16,,,,,7,,,2,2,,,,,2,,2,,,,,15,,40,,
June 2014,Tamapuo CHPS,,,12,,,,,,,,,,,,,,1,,1,,,,,5,,6,,
June 2014,Sabuli Health Centre,3,0,32,,,2,2,,1,,,,1,2,,,1,,5,,1,,,47,,72,34,
June 2014,Jirapa Urban Health Center,,,13,,,,,,,,,,4,1,,,2,17,,,,,,44,,119,,
June 2014,Saawie CHPS,,,11,,,2,,,,,,,,,,,,,,,,,,1,,8,,
June 2014,Duori Health Centre,1,0,13,,,,,,1,,,,1,1,,,1,,2,,,,,26,,36,7,
June 2014,Ulkpong CHPS,1,0,10,,,,,,,,,,,,,,,,,,,,,6,,28,,
June 2014,Gbare CHPS,,,15,,,,,,,,,,,,,,1,,,,,,,4,,7,,
June 2014,Nambeg CHPS,1,0,13,,,,,,,,,,,,,,,,,,,,,,,3,1,
June 2014,Somboro CHPS,,,4,,,,,,,,,,,,,,,,,,,,,2,,3,,
June 2014,Ping CHPS,1,0,12,,,,,,,,,,,,,,2,,,,,,,3,,4,,
June 2014,Sigri CHPS,2,0,22,,,,,,,1,,,,,,,,,1,,,,,,,11,,
June 2014,St. Joseph's Hospital,92,0,372,,3,11,3,2,,1,208,,46,109,2,,69,23,6,1,17,,3,67,24,273,,
June 2014,Kuncheni CHPS,1,0,15,,,,,,,,,,,,,,,,,,,,,6,,10,5,
June 2014,Chapuri CHPS,,,7,,,,,1,,,,,,,,,1,,,,,,,19,,36,5,
June 2014,Tuggo Health Centre,9,0,50,,,,,,,,,,1,1,,,,,1,,,,,29,,37,,
June 2014,Kogri CHPS,,,16,,,,,4,,,,,,,,,,,,,,,,2,,5,,
June 2014,Guoripuo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,10,,7,,
June 2014,Degri CHPS,,,2,,,,,,,,,,,,,,,,,,,,,2,,3,,
July 2014,Tizza Health centre,8,0,550,,,,8,8,,,,,,3,,,,,1,,,,,15,,27,4,
July 2014,Tampaala CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,24,,
July 2014,Yagha Health Centre,3,0,20,,,2,,,,,,2,3,3,,,1,1,,,1,,,22,,40,2,
July 2014,Ullo Health Centre,9,0,19,,,2,,7,,,1,1,,,,,8,,,,,,,8,,45,,
July 2014,Tamapuo CHPS,,,3,,,2,,,,,,,1,,,,,,,,,,,2,,5,,
July 2014,Sabuli Health Centre,3,0,40,,,3,,,3,,,,2,1,,,3,,7,,,,,51,,89,15,
July 2014,Jirapa Urban Health Center,,,14,,,,,,,,,,2,2,,,,7,,,,,,,,170,,
July 2014,Saawie CHPS,,,8,,,,,1,,,,,,,,,1,,,,,,,6,,2,,
July 2014,Duori Health Centre,1,0,13,,,2,,,2,,,,1,,,,,,,,,,,12,,43,,
